OBJECTID,NAME,NBR,STREETADDR,CITY,ZIP,TYPE,GCSCORE,GCMETHOD,DAFID,POINT_X,POINT_Y,x,y
3360,MERCADO PLAZA DEL SOL,,3952 W 3500 S,WEST VALLEY CITY,84120,Specialty Grocery,100,AddressPoints.AddressGrid,R86067,416751.410666831,4505729.55448596,416751.4107,4505729.5545
3361,DULCERIA LA PRINCESA,,5448 S 4220 W,KEARNS,84118,Specialty Grocery,100,AddressPoints.AddressGrid,R86092,416127.720887601,4500630.74766507,416127.7209,4500630.7477
3362,RED MESA EXPRESS 517,,516 HIGHWAY 162,ANETH,84510,Convenience Grocery,,Manually Placed,R86148,660965,4120334,660965,4120334
3363,EL PUEBLO MARKET,,1392 TURF FARM RD - 7,PAYSON,84651,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R86278,435374.951616366,4431294.31603109,435374.9516,4431294.316
3364,RANCHO MARKETS,,1700 N STATE ST - 13,PROVO,84604,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R86506,442993.445097509,4456457.97839407,442993.4451,4456457.9784
3365,WAL-MART SUPERCENTER,4689,4689 CEDAR HILLS DR,CEDAR HILLS,84062,Supermarket,100,AddressPoints.AddressGrid,R86561,434635.332402185,4474280.95607977,434635.3324,4474280.9561
3366,WAL-MART SUPERCENTER,4438,136 W CROSSROADS BLVD,SARATOGA SPRINGS,84045,Supermarket,,Manually Placed,R86562,421947,4471347,421947,4471347
3367,WAL-MART STORES INC,4678,240 N 3400 W,HURRICANE,84737,Supermarket,100,Centerlines.StatewideRoads,R86716,289882.03429959,4116757.50729329,289882.0343,4116757.5073
3368,WALGREENS,12480,1316 W HIGHWAY 40,VERNAL,84078,Convenience Grocery,100,AddressPoints.AddressGrid,R86729,622635.446291906,4478507.88361298,622635.4463,4478507.8836
3369,FAMILY DOLLAR INC,28044,315 S MAIN ST,FILLMORE,84631,Convenience Grocery,100,AddressPoints.AddressGrid,R86747,385375.054104997,4313380.35348251,385375.0541,4313380.3535
3370,FOSTERS SUPERMARKET,,BRYCE CANYON,BRYCE CANYON CITY,84717,Grocery Store,,Manually Placed,R8681,397951,4170202,397951,4170202
3371,GLOBAL SUPERMARKET,,1160 S MAIN ST,SALT LAKE CITY,84101,Specialty Grocery,100,AddressPoints.AddressGrid,R86819,424744.624780425,4510686.72469025,424744.6248,4510686.7247
3372,WALGREENS,11674,1849 W SUNSET BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R86844,266945.22158131,4111674.50407303,266945.2216,4111674.5041
3373,GNC,7395,11565 S PKWY PLAZA,SOUTH JORDAN,84095,Health Food,90.9199981689453,Centerlines.StatewideRoads,R86884,417065.109831102,4488310.01221298,417065.1098,4488310.0122
3374,WAL-MART SUPERCENTER,4272,1150 S 100 W,LOGAN,84321,Supermarket,100,AddressPoints.AddressGrid,R86984,430451.180561165,4618148.54952718,430451.1806,4618148.5495
3375,LAGOON RV PARK &,,135 N LAGOON DR,FARMINGTON,84025,Convenience Grocery,100,AddressPoints.AddressGrid,R87125,424587.061266548,4537230.84808986,424587.0613,4537230.8481
3376,SMOKERS CONNECTION,,1661 W 4100 S,TAYLORSVILLE,84123,Convenience Grocery,100,Centerlines.StatewideRoads,R87300,420754.143868469,4503883.94477802,420754.1439,4503883.9448
3377,REAL FOODS MARKET,,475 W 910 S,HEBER CITY,84032,Health Food,100,Centerlines.StatewideRoads,R87498,464277.656562774,4482884.08209318,464277.6566,4482884.0821
3378,ZACATECAS MARKET,,2 N MAIN,TOOELE,84074,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R87505,390053.364385895,4487485.42592096,390053.3644,4487485.4259
3379,HANKSVILLE SHELL & C STORE,,240 E HWY 24,HANKSVILLE,84734,Convenience Grocery,93.3399963378906,Centerlines.StatewideRoads,R87897,526040.190861568,4247539.66604212,526040.1909,4247539.666
3380,SMITHS MARKET PLACE,444,555 S 200 W,BOUNTIFUL,84010,Supermarket,100,AddressPoints.AddressGrid,R8808,425452.522460136,4526049.61628145,425452.5225,4526049.6163
3381,SMITHS MARKET PLACE,477,750 N MAIN ST,LOGAN,84321,Supermarket,100,AddressPoints.AddressGrid,R8813,430759.611052567,4621867.91858675,430759.6111,4621867.9186
3382,NATURAL GROCERS,,624 W TELEGRAPH ST,WASHINGTON,84870,Grocery Store,,Manually Placed,R88148,276075,4112325,276075,4112325
3383,SMITHS MARKETPLACE,475,3215 S VALLEY AVE,SALT LAKE CITY,84109,Supermarket,90.9199981689453,AddressPoints.AddressGrid,R8815,432478.783176372,4505853.73973392,432478.7832,4505853.7397
3384,WINCO FOODS,75,2572 S 5600 W,WEST VALLEY CITY,84120,Supermarket,100,AddressPoints.AddressGrid,R88275,413311.771662712,4507497.03634188,413311.7717,4507497.0363
3385,WINCO FOODS,73,7020 S 700 W,MIDVALE,84047,Supermarket,100,AddressPoints.AddressGrid,R88276,422965.872974037,4497434.64818366,422965.873,4497434.6482
3386,WALGREENS,12294,176 E 13800 S,DRAPER,84020,Convenience Grocery,100,AddressPoints.AddressGrid,R88354,424960.521947773,4483650.07869904,424960.5219,4483650.0787
3387,WALGREENS,10552,999 N MAIN ST,LOGAN,84321,Convenience Grocery,100,AddressPoints.AddressGrid,R88588,430554.740198715,4622326.48514475,430554.7402,4622326.4851
3388,WALGREENS,13011,132 N MAIN ST,PAYSON,84651,Convenience Grocery,100,AddressPoints.AddressGrid,R88589,437579.970678589,4433007.07702186,437579.9707,4433007.077
3389,RANCHO MARKETS,,8177 W 3500 S,MAGNA,84044,Supermarket,100,AddressPoints.AddressGrid,R88939,408226.573707276,4505605.88435618,408226.5737,4505605.8844
3390,DOLLAR TREE,4022,1458 W COMMERCE DR STE 100,SARATOGA SPRINGS,84045,Convenience Grocery,92.4300003051758,Centerlines.StatewideRoads,R88998,422544.441611815,4471279.83385766,422544.4416,4471279.8339
3391,WINCO FOODS,79,205 W 12TH ST,OGDEN,84404,Supermarket,100,AddressPoints.AddressGrid,R88999,417779.614400333,4566101.46794867,417779.6144,4566101.4679
3392,WINCO FOODS,78,6060 S 3500 W,ROY,84067,Supermarket,100,AddressPoints.AddressGrid,R89001,410712.742880477,4556287.13703883,410712.7429,4556287.137
3393,WINCO FOODS,76,895 N 980 W,OREM,84057,Supermarket,100,AddressPoints.AddressGrid,R89003,438771.870616745,4462879.21888461,438771.8706,4462879.2189
3394,BYU,,BYU CAMPUS,PROVO,84602,Grocery Store,,Manually Placed,R89228,444487,4455983,444487,4455983
3395,BRIAN HEAD GENERAL STORE,,259 S VILLAGE WAY,BRIAN HEAD,84719,Convenience Grocery,100,AddressPoints.AddressGrid,R89293,337099.521665581,4173322.32350374,337099.5217,4173322.3235
3396,ANAYAS MARKET,,150 N WASHINGTON BLVD,OGDEN,84404,Specialty Grocery,100,AddressPoints.AddressGrid,R89422,418821.566220423,4568302.51920869,418821.5662,4568302.5192
3397,GNC,6340,1169 W HWY 40 -A,VERNAL,84078,Health Food,100,AddressPoints.AddressGrid,R89428,622974.964861637,4478641.59854729,622974.9649,4478641.5985
3398,7TH DAY ADVENTIST FOOD PANTRY,,2185 TAYLOR AVE,OGDEN,84404,Salvage Grocery,100,AddressPoints.AddressGrid,R89804,421222.824426437,4564366.38981076,421222.8244,4564366.3898
3399,SOL FOODS SUPERMARKET,,995 ZION PARK BLVD,SPRINGDALE,84767,Grocery Store,100,AddressPoints.AddressGrid,R89843,322438.46467388,4117585.64530431,322438.4647,4117585.6453
3400,LA ESTRELLITA,,1870 W 3500 S UNIT C,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R90640,420411.624668266,4505619.56979326,420411.6247,4505619.5698
3401,VEYO MERCANTILE CO,,13 N MAIN ST,VEYO,84782,Convenience Grocery,100,AddressPoints.AddressGrid,R90650,261358.785791534,4135826.77365396,261358.7858,4135826.7737
3402,PEREZ MARKET,,2774 W 3500 S,WEST VALLEY CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R91028,418931.140210789,4505582.78757072,418931.1402,4505582.7876
3403,RED MOUNTAIN MARKET,,374 S 200 E,IVINS,84738,Grocery Store,92.4300003051758,Centerlines.StatewideRoads,R91029,261652.669016748,4116155.07995203,261652.669,4116155.08
3404,LAPOINT STORE INC,,10963 E 7000 N,LAPOINT,84039,Convenience Grocery,100,Centerlines.StatewideRoads,R91679,602345.726663975,4473283.8002161,602345.7267,4473283.8002
3405,MARISAS FASHIONS & MARKET,2,67 W 1700 S,SALT LAKE CITY,84115,Grocery Store,100,AddressPoints.AddressGrid,R92242,424577.434125408,4509539.70964441,424577.4341,4509539.7096
3406,SUNSHINE NUTRITION,,111 W 535 S,CEDAR CITY,84720,Health Food,100,AddressPoints.AddressGrid,R92302,318014.956905108,4170949.56386304,318014.9569,4170949.5639
3407,AFRICAN DISCOUNT MARKET,,3232 S 400 E STE 500,SALT LAKE CITY,84115,Specialty Grocery,100,AddressPoints.AddressGrid,R92418,425592.265669374,4505886.47758264,425592.2657,4505886.4776
3408,FAMILY DOLLAR INC,28251,165 W 200 S,KAMAS,84036,Convenience Grocery,100,Centerlines.StatewideRoads,R92499,475969.865183807,4498806.68656428,475969.8652,4498806.6866
3409,GNC,772,1400 N HILLFIELD RD STE 1037,LAYTON,84041,Health Food,98.7799987792969,Centerlines.StatewideRoads,R9255,418242.911190107,4548133.56948472,418242.9112,4548133.5695
3410,WALGREENS, 12452,2576 S HIGHWAY 89,WOODS CROSS,84010,Convenience Grocery,100,Centerlines.StatewideRoads,R92806,424464.15301473,4523814.40207349,424464.153,4523814.4021
3411,FAMILY DOLLAR INC,28292,105 S MAIN ST,DUCHESNE,84021,Convenience Grocery,100,Centerlines.StatewideRoads,R92938,585953.68490861,4461328.05294638,585953.6849,4461328.0529
3412,AFRICAN BOUTIQUE,,4152 S 1785 W,TAYLORSVILLE,84129,Grocery Store,,Manually Placed,R92985,420467,4503743,420467,4503743
3413,DOLLAR TREE,4524,3651 W MARKET CTR DR STE 300,RIVERTON,84065,Convenience Grocery,100,AddressPoints.AddressGrid,R93117,417083.863764215,4484872.25923297,417083.8638,4484872.2592
3414,TARGET STORE T,,1110 S 300 W,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R93168,423866.021112165,4510792.17773517,423866.0211,4510792.1777
3415,EAGLE POINT OPERATIONS LLC,,150 S W VILLAGE CIR,BEAVER,84713,Convenience Grocery,90.9199981689453,Centerlines.StatewideRoads,R93282,379050.338649977,4242269.5317524,379050.3386,4242269.5318
3416,DOLLAR TREE,2626,1360 N STATE ST,PROVO,84604,Convenience Grocery,100,AddressPoints.AddressGrid,R93308,443322.974551162,4455996.31416594,443322.9746,4455996.3142
3417,HARVEST MOON HEALTH FOODS,,1241 N MAIN,LAYTON,84041,Health Food,90.9199981689453,AddressPoints.AddressGrid,R93356,417172.993131641,4547867.34938292,417172.9931,4547867.3494
3418,NEWTON MARKET,,10 E MAIN,NEWTON,84327,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R93359,417980.162438098,4634949.25429951,417980.1624,4634949.2543
3419,GNC,154,368 N MEADOW LN STE C-4,AMERICAN FORK,84003,Health Food,90.9199981689453,Centerlines.StatewideRoads,R93720,430546.971818356,4470811.80085893,430546.9718,4470811.8009
3420,GNC,498,264 E 12300 S,DRAPER,84020,Health Food,100,AddressPoints.AddressGrid,R93726,425152.674951399,4486490.96938937,425152.675,4486490.9694
3421,PHILLIPS 66 DAL SOGLIO,,8370 S STATE ST,MIDVALE,84047,Convenience Grocery,100,AddressPoints.AddressGrid,R93727,424583.504166676,4494654.91733574,424583.5042,4494654.9173
3422,GONZALEZ MARKET,,1220 S REDWOOD RD,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R93785,420655.825491342,4510677.55697884,420655.8255,4510677.557
3423,MINIATURE MARKET EXPRESS,3,3984 W 3500 S,WEST VALLEY CITY,84120,Convenience Grocery,100,AddressPoints.AddressGrid,R93897,416671.26106229,4505583.42798791,416671.2611,4505583.428
3424,DIXIE NUTRITION,,406 W ST GEORGE BLVD,ST GEORGE,84770,Health Food,100,AddressPoints.AddressGrid,R93930,269677.582439746,4110256.04262897,269677.5824,4110256.0426
3425,EL BOLSON MARKET,,987 N MAIN STE 9,CEDAR CITY,84720,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R93945,318113.02426908,4173823.79105294,318113.0243,4173823.7911
3426,SPROUTS FARMERS MARKET,,216 S 700 E,SALT LAKE CITY,84102,Grocery Store,100,AddressPoints.AddressGrid,R94106,426355.573358825,4512969.63797471,426355.5734,4512969.638
3427,HARMONS STATION PARK STORE,,200 N STATION PKWY,FARMINGTON,84025,Supermarket,100,AddressPoints.AddressGrid,R94162,424010.852853704,4537383.39964306,424010.8529,4537383.3996
3428,WAL-MART STORES INC,3789,1959 WALL AVE,OGDEN,84401,Supermarket,100,AddressPoints.AddressGrid,R94163,417970.63275175,4564998.6556116,417970.6328,4564998.6556
3429,RANCHO MARKETS,,140 N 900 W,SALT LAKE CITY,84116,Grocery Store,100,AddressPoints.AddressGrid,R94169,422726.043694442,4513904.76542175,422726.0437,4513904.7654
3430,NEENAS MARKET,,47 S MAIN ST,COALVILLE,84017,Convenience Grocery,100,AddressPoints.AddressGrid,R94190,466509.063412001,4529456.69842432,466509.0634,4529456.6984
3431,SHOP N GO,,573 E 300 S,SALT LAKE CITY,84102,Convenience Grocery,100,AddressPoints.AddressGrid,R94407,426207.504726013,4512827.21475872,426207.5047,4512827.2148
3432,PATAGONIA INTERNATIONAL MARKET,,144 N MAIN ST,SPANISH FORK,84660,Specialty Grocery,100,AddressPoints.AddressGrid,R94467,444226.422230071,4440360.60484839,444226.4222,4440360.6048
3433,RANCHO MARKET,,905 E 26TH ST,OGDEN,84401,Specialty Grocery,100,AddressPoints.AddressGrid,R94514,419872.706635092,4563422.64457578,419872.7066,4563422.6446
3434,GLAZIERS FAMILY MARKET,,264 S 100 E,KANAB,84741,Grocery Store,100,AddressPoints.AddressGrid,R9475,364205.994014542,4100806.1717543,364205.994,4100806.1718
3435,SCHWANS HOME SERVICE INC,,1710 S 4490 W,SALT LAKE CITY,84104,Convenience Grocery,100,AddressPoints.AddressGrid,R95077,415641.240493042,4509601.64912514,415641.2405,4509601.6491
3436,VIDA Y SALUD,,427 E 3300 S STE A & B,SALT LAKE CITY,84115,Health Food,84.1800003051758,Centerlines.StatewideRoads,R95092,425934.29556446,4514607.78243164,425934.2956,4514607.7824
3437,BOTANICA SAN JORGE,,1755 W SEQUOIA VISTA - 3C,SALT LAKE CITY,84104,Specialty Grocery,90.9199981689453,AddressPoints.AddressGrid,R95093,420595.821184312,4510606.49851409,420595.8212,4510606.4985
3438,VIDA SANA,,3952 W 3500 S,WEST VALLEY CITY,84120,Health Food,100,AddressPoints.AddressGrid,R95094,416751.410666831,4505729.55448596,416751.4107,4505729.5545
3439,WAL-MART,4696,1274 S HIGHWAY 189,HEBER CITY,84032,Grocery Store,100,AddressPoints.AddressGrid,R95279,464508.184292697,4482595.11666435,464508.1843,4482595.1167
3440,BLACK CHERRY MARKET,,4346 S 900 E,SALT LAKE CITY,84124,Specialty Grocery,100,AddressPoints.AddressGrid,R95320,426830.561049102,4503256.63916434,426830.561,4503256.6392
3441,LA PALMITA,,715 S 900 W STE D2,SALT LAKE CITY,84104,Convenience Grocery,100,AddressPoints.AddressGrid,R95659,422634.324813998,4511817.80587777,422634.3248,4511817.8059
3442,ARCE MARKET LA FAVORITA LLC,,53 N FORT LN,LAYTON,84041,Specialty Grocery,100,AddressPoints.AddressGrid,R95787,419486.486337303,4545954.98705807,419486.4863,4545954.9871
3443,IFA 65,,670 N MAIN,RICHFIELD,84701,Convenience Grocery,90.9199981689453,AddressPoints.AddressGrid,R95823,405881.240629183,4292631.86650367,405881.2406,4292631.8665
3444,BIG LOTS, 4583,370 E 200 S,SALT LAKE CITY,84115,Convenience Grocery,100,AddressPoints.AddressGrid,R96141,425704.185535781,4512965.06456059,425704.1855,4512965.0646
3445,BDO OUTLET,,986 W 2ND ST BLDG 12A,OGDEN,84404,Salvage Grocery,100,AddressPoints.AddressGrid,R96205,416061.61173402,4568197.94325689,416061.6117,4568197.9433
3446,SOELBERGS MARKET,,6727 N HWY 36,STANSBURY PARK,84074,Supermarket,100,Centerlines.StatewideRoads,R96516,390999.368645854,4501026.30298173,390999.3686,4501026.303
3447,GOULDING KOA CAMPGROUND,,2000 MAIN ST,MONUMENT VALLEY,84536,Convenience Grocery,100,Centerlines.StatewideRoads,R9654,634299.106743683,4162129.88865301,634299.1067,4162129.8887
3448,CONOCO ,,1000 MAIN ST,MONUMENT VALLEY,84536,Grocery Store,100,Centerlines.StatewideRoads,R9657,634237.617576658,4163726.17076535,634237.6176,4163726.1708
3449,SHIRLYNS NATURAL FOODS,,9186 S VILLAGE SHOP DR,SANDY,84094,Health Food,100,AddressPoints.AddressGrid,R96633,426942.216395362,4493007.00554733,426942.2164,4493007.0055
3450,FAMILY DOLLAR INC,28844,750 N REDWOOD RD,NORTH SALT LAKE,84054,Convenience Grocery,100,AddressPoints.AddressGrid,R96661,421674.972890338,4523074.39808384,421674.9729,4523074.3981
3451,BEST AFRICAN BOUTIQUE,,3197 S REDWOOD RD STE 7,SALT LAKE CITY,84119,Specialty Grocery,100,AddressPoints.AddressGrid,R96696,420738.160867624,4506102.82721866,420738.1609,4506102.8272
3452,EMERGENCY ESSENTIALS,,70 S 500 W,CENTERVILLE,84014,Retail,75.5899963378906,Centerlines.StatewideRoads,R96703,426644.13742676,4529152.03172317,426644.1374,4529152.0317
3453,ASIAN CITY INC,,1653 W 9000 S,WEST JORDAN,84088,Convenience Grocery,100,AddressPoints.AddressGrid,R96763,420669.754565399,4493218.13439097,420669.7546,4493218.1344
3454,STOKES FRESH MARKET,,795 N STATE RD 198,SALEM,84653,Supermarket,83.3499984741211,Centerlines.StatewideRoads,R96791,445413.004273244,4452757.59444944,445413.0043,4452757.5944
3455,HARMONS CITY CREEK,,135 E 100 S,SALT LAKE CITY,84111,Grocery Store,100,AddressPoints.AddressGrid,R96986,425113.804411903,4513316.06887354,425113.8044,4513316.0689
3456,RANCHO MARKET,,898 E 3300 S,SALT LAKE CITY,84106,Supermarket,100,AddressPoints.AddressGrid,R97082,426794.481893263,4505674.32546369,426794.4819,4505674.3255
3457,USA GAS,62511,1925 W SUNSET BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R97115,266792.182754157,4111693.3128477,266792.1828,4111693.3128
3458,GNC,1730,981 S MAIN STE 270,LOGAN,84321,Health Food,90.9199981689453,AddressPoints.AddressGrid,R97422,430379.676588797,4618310.27575285,430379.6766,4618310.2758
3459,GNC,2016,7157 S BINGHAM JCT,MIDVALE,84047,Health Food,90.9199981689453,AddressPoints.AddressGrid,R97647,422826.220258534,4497117.17527986,422826.2203,4497117.1753
3460,BIG LOTS,4605,1030 N MAIN ST,LAYTON,84041,Convenience Grocery,100,AddressPoints.AddressGrid,R97712,417682.883559209,4547592.06744257,417682.8836,4547592.0674
3461,GNC,147,51 S MAIN ST STE 140A,SALT LAKE CITY,84101,Health Food,100,AddressPoints.AddressGrid,R97864,424821.105908191,4513376.90850735,424821.1059,4513376.9085
3462,MAISON CONFISERIE,,1059 E 900 S,SALT LAKE CITY,84105,Retail,100,AddressPoints.AddressGrid,R97908,427349.765370268,4511364.97523033,427349.7654,4511364.9752
3463,WALGREENS,15013,6016 S 1550 E,SOUTH OGDEN,84405,Convenience Grocery,100,AddressPoints.AddressGrid,R98046,421188.736132756,4556295.41373501,421188.7361,4556295.4137
3464,BOUNTIFUL COMM FOOD PANTRY,,480 E 150 N,BOUNTIFUL,84010,Salvage Grocery,100,AddressPoints.AddressGrid,R98089,426559.922133439,4526986.10809557,426559.9221,4526986.1081
3465,DOLLAR TREE,04865,1268 S HIGHWAY 189,HEBER CITY,84032,Convenience Grocery,100,AddressPoints.AddressGrid,R98201,464709.379708717,4482620.26696149,464709.3797,4482620.267
3466,DOLLAR TREE,04979,3656 W 9800 S,SOUTH JORDAN,84095,Convenience Grocery,100,AddressPoints.AddressGrid,R98417,417212.406633544,4491976.82487378,417212.4066,4491976.8249
3467,GREGORYS WHEAT SHOP,,930 S 500 W,BOUNTIFUL,84010,Health Food,100,Centerlines.StatewideRoads,R9845,424811.379636025,4525836.95609366,424811.3796,4525836.9561
3468,GRIFFIN MERCANTILE,,30 W MAIN,ESCALANTE,84726,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R9859,447091.446903285,4180516.83295558,447091.4469,4180516.833
3469,WESTGATE MARKETPLACE,,3000 CANYONS RESORT DR,PARK CITY,84098,Convenience Grocery,100,AddressPoints.AddressGrid,R98778,453128.555412983,4503888.11836579,453128.5554,4503888.1184
3470,EL TORITO CARNICERIA &,,703 N MAIN ST,SPRINGVILLE,84663,Specialty Grocery,100,Centerlines.StatewideRoads,R99051,447998.829528809,4447506.6037913,447998.8295,4447506.6038
3471,KALACHI`S MEAT MARKET,,SIXTH ST 208,WENDOVER,84083,Grocery Store,92.4300003051758,Centerlines.StatewideRoads,R99101,243702.167307097,4513917.00743002,243702.1673,4513917.0074
3472,DOLLAR TREE,04927,5508 S 900 E,MURRAY,84117,Convenience Grocery,100,AddressPoints.AddressGrid,R99195,426644.324943501,4500430.45718639,426644.3249,4500430.4572
3473,TARGET STORE T,,5518 W HIGH MARKET DR,WEST VALLEY CITY,84128,Grocery Store,100,AddressPoints.AddressGrid,R99311,413601.101015078,4507511.68936581,413601.101,4507511.6894
3474,RANCHO MARKET,,404 WASHINGTON BLVD,OGDEN,84404,Supermarket,100,AddressPoints.AddressGrid,R99421,418782.145757463,4567628.79335534,418782.1458,4567628.7934
3475,COSTCO WHOLESALE,1118,273 E 1000 N,SPANISH FORK,84660,Supermarket,100,AddressPoints.AddressGrid,R99538,444642.811746732,4441778.0499782,444642.8117,4441778.05
3476,WAL-MART,4208,2705 E PARLEYS WAY,SALT LAKE CITY,84109,Supermarket,100,AddressPoints.AddressGrid,R99637,431324.28499479,4507955.81869262,431324.285,4507955.8187
3477,FAMILY DOLLAR INC,29225,305 W HWY 40,ROOSEVELT,84066,Convenience Grocery,100,Centerlines.StatewideRoads,R99674,585250.458268088,4460458.82535518,585250.4583,4460458.8254
3478,REDWOOD FOOD PANTRY,,3060 S LESTER ST,WEST VALLEY CITY,84119,Grocery Store,100,AddressPoints.AddressGrid,R99895,420843.885393746,4506400.34973453,420843.8854,4506400.3497
3479,LOIOLA MARKET,,1771 S 900 W,SALT LAKE CITY,84104,Specialty Grocery,100,AddressPoints.AddressGrid,R99924,422629.974153686,4509375.90902391,422629.9742,4509375.909
